DeliveryDate,HourEnding,Coast,East,FarWest,North,NorthCentral,SouthCentral,Southern,West,SystemTotal,Model,InUseFlag,DSTFlag
02/16/2021,24:00,13540.3379,3097.1111,3622.6685,1435.8209,22451.9473,11252.7344,4267.5723,1920.2938,61588.4862,A6,N,N
02/16/2021,24:00,12923,2812,3459,1444,21541,12138,3894,1994,60205,E,N,N
02/16/2021,24:00,13932,2613,3483,1467,21717,11467,4247,2088,61014,E1,N,N
02/16/2021,24:00,10339,2627,3516,1460,22219,10536,3909,1933,56539,E2,N,N
02/16/2021,24:00,13628,2349,3646,1444,21740,10898,4029,2177,59911,E3,Y,N
02/16/2021,24:00,12617.0801,2612.7813,3567.2012,1447.7644,21876.8301,11208.6074,3935.634,2042.1165,59308.015,M,N,N
02/17/2021,1:00,12758.2969,2606.2236,3875.02,1392.2019,21462.3594,10395.1055,3363.1511,1979.5159,57831.8743,A3,N,N
02/17/2021,1:00,13115.6406,3016.3154,3741.3174,1413.8383,21596.9707,10619.4707,4037.8721,1937.8872,59479.3124,A6,N,N
02/17/2021,1:00,13021,2760,3436,1564,20748,11988,3644,1995,59156,E,Y,N
02/17/2021,1:00,13056,2489,3511,1380,20466,10704,3853,1997,57456,E1,N,N
02/17/2021,1:00,9204,2527,3465,1414,21588,10320,3633,1958,54109,E2,N,N
02/17/2021,1:00,13154,2271,3622,1382,21103,10538,3803,2187,58060,E3,N,N
02/17/2021,1:00,12071.5371,2526.4028,3554.0024,1436.5253,21100.7949,10848.8887,3672.019,2032.0645,57242.2347,M,N,N
02/17/2021,2:00,12471.1504,2564.3066,3852.3728,1384.4429,20923.0469,10079.8389,3213.689,1957.1113,56445.9588,A3,N,N
02/17/2021,2:00,12840.0166,2966.3479,3712.7029,1405.4985,21115.3848,10449.2949,3895.7783,1936.9753,58321.9992,A6,N,N
02/17/2021,2:00,12779,2782,3425,1601,20281,12027,3543,1971,58409,E,Y,N
02/17/2021,2:00,11874,2401,3411,1271,19698,9680,3742,1906,53983,E1,N,N
02/17/2021,2:00,8966,2545,3341,1370,21003,10292,3714,2062,53293,E2,N,N
02/17/2021,2:00,12938,2241,3595,1377,20684,10219,3626,2212,56892,E3,N,N
02/17/2021,2:00,11713.8936,2512.6633,3498.1716,1418.9304,20569.6309,10604.4805,3590.2112,2044.1389,55952.1204,M,N,N
02/17/2021,3:00,12289.8203,2557.3323,3838.4912,1382.6364,20649.5352,9876.6465,3129.9941,1936.4924,55660.9484,A3,N,N
02/17/2021,3:00,12667.7822,2957.6987,3702.093,1393.5898,20784.4063,10178.9863,3805.4568,1926.0737,57416.0868,A6,N,N
02/17/2021,3:00,12742,2821,3420,1640,19959,12112,3590,1999,58283,E,Y,N
02/17/2021,3:00,12289,2339,3436,1318,19686,9743,3215,1921,53947,E1,N,N
02/17/2021,3:00,8506,2395,3442,1412,21545,10458,3792,1967,53517,E2,N,N
02/17/2021,3:00,12954,2196,3633,1358,21009,10182,3777,2230,57339,E3,N,N
02/17/2021,3:00,11622.8525,2465.0415,3533.0615,1440.0796,20670.1914,10640.4561,3582.8743,2031.1865,55985.7434,M,N,N
02/17/2021,4:00,12206.5859,2574.7041,3832.3718,1386.4451,20562.3926,10074.4932,3099.502,1914.2438,55650.7385,A3,N,N
02/17/2021,4:00,12667.5674,2955.4963,3716.595,1388.0734,20686.1758,10114.2207,3781.1272,1894.6515,57203.9073,A6,N,N
02/17/2021,4:00,12761,2831,3437,1635,20046,12044,3615,2020,58389,E,Y,N
02/17/2021,4:00,12247,2343,3469,1372,18962,9799,3526,1987,53705,E1,N,N
02/17/2021,4:00,8454,2396,3379,1399,21862,9623,3747,2024,52884,E2,N,N
02/17/2021,4:00,12671,2248,3670,1347,20590,10288,3638,2256,56708,E3,N,N
02/17/2021,4:00,11528.1982,2483.4629,3534.1714,1440.0557,20565.0488,10472.9365,3578.1877,2062.6555,55664.7167,M,N,N
02/17/2021,5:00,12398.5439,2641.0002,3843.8918,1401.9269,20927.7715,10192.0215,3118.7278,1925.9562,56449.8398,A3,N,N
02/17/2021,5:00,12899.498,3021.8018,3733.5466,1401.624,20959.5313,10265.2207,3845.7925,1907.291,58034.3059,A6,N,N
02/17/2021,5:00,13015,2851,3454,1674,20348,12007,3710,2069,59128,E,Y,N
02/17/2021,5:00,12147,2402,3474,1452,19240,10515,3470,1892,54592,E1,N,N
02/17/2021,5:00,8641,2415,3451,1405,22407,10135,3779,2041,54274,E2,N,N
02/17/2021,5:00,12982,2266,3599,1383,21061,10510,3706,2261,57768,E3,N,N
02/17/2021,5:00,11727.6934,2513.375,3540.7363,1472.2408,20974.9727,10751.3779,3622.3408,2069.9946,56672.7315,M,N,N
02/17/2021,6:00,12968.4395,2777.9343,3874.6113,1460.8386,21828.5176,10600.8828,3259.6672,1976.1619,58747.0532,A3,N,N
02/17/2021,6:00,13508.2588,3189.7998,3764.7148,1460.9926,21813.4922,10667.8408,4011.2551,1966.2006,60382.5547,A6,N,N
02/17/2021,6:00,13965,2948,3505,1723,21376,12367,4149,2151,62184,E,Y,N
02/17/2021,6:00,12924,2545,3525,1401,20326,10220,3574,2075,56590,E1,N,N
02/17/2021,6:00,9618,2534,3468,1487,22742,10501,3932,2119,56401,E2,N,N
02/17/2021,6:00,13586,2339,3692,1460,22009,10730,4014,2222,60052,E3,N,N
02/17/2021,6:00,12528.8047,2620.6167,3591.2014,1525.2299,21801.0645,11002.1104,3877.9585,2129.3953,59076.3814,M,N,N
02/17/2021,7:00,13795.6875,2991.7859,3924.1614,1544.4552,23090.3301,11360.9512,3500.3562,2098.6155,62306.343,A3,N,N
02/17/2021,7:00,14341.3418,3396.3733,3817.5916,1560.8452,23056.3691,11350.4102,4282.6016,2070.8948,63876.4276,A6,N,N
02/17/2021,7:00,14845,3054,3575,1825,22474,12583,4874,2299,65529,E,Y,N
02/17/2021,7:00,13969,2661,3599,1486,20434,11226,3970,2154,59499,E1,N,N
02/17/2021,7:00,10796,2672,3545,1588,23931,10979,4400,2221,60132,E2,N,N
02/17/2021,7:00,14261,2562,3557,1551,23161,11135,4525,2439,63191,E3,N,N
02/17/2021,7:00,13446.0859,2778.5981,3609.645,1619.8069,22832.041,11497.6191,4383.5444,2271.3269,62438.6673,M,N,N
02/17/2021,8:00,14134.3271,3081.6362,3944.0054,1591.0159,23953.0762,11797.9092,3685.5361,2143.7185,64331.2246,A3,N,N
02/17/2021,8:00,14739.9043,3462.8857,3847.1458,1609.0648,23828.1406,11775.7012,4474.9365,2125.4834,65863.2623,A6,N,N
02/17/2021,8:00,14903,3081,3599,1772,22803,12631,5012,2341,66142,E,Y,N
02/17/2021,8:00,14331,2728,3494,1531,22524,11366,4078,2239,62291,E1,N,N
02/17/2021,8:00,11197,2741,3600,1614,24387,11322,4630,2303,61794,E2,N,N
02/17/2021,8:00,14878,2605,3715,1557,23427,11606,4658,2441,64887,E3,N,N
02/17/2021,8:00,13802.666,2832.9546,3658.2507,1626.002,23463.8848,11785.2383,4545.4419,2319.0898,64033.5281,M,N,N
02/17/2021,9:00,13823.6582,3105.03,3911.2925,1594.5134,24097.1289,11826.3906,3724.4705,2115.8633,64198.3474,A3,N,N
02/17/2021,9:00,14883.0029,3467.1768,3833.1201,1609.3831,23907.25,11740.4395,4555.1548,2093.1492,66088.6764,A6,N,N
02/17/2021,9:00,14959,3091,3548,1735,22288,12512,4817,2271,65221,E,Y,N
02/17/2021,9:00,14429,2751,3398,1513,22114,11654,4329,2215,62403,E1,N,N
02/17/2021,9:00,11028,2761,3606,1635,23933,11558,4588,2180,61289,E2,N,N
02/17/2021,9:00,14945,2640,3698,1594,23501,12028,4469,2394,65269,E3,N,N
02/17/2021,9:00,13764.582,2855.0039,3626.6616,1629.4392,23206.8906,11959.5488,4475.1836,2252.6079,63769.9176,M,N,N
02/17/2021,10:00,13793.3574,3090.5732,3871.5996,1601.882,24194.8828,11688.79,3712.5869,2093.4019,64047.0738,A3,N,N
02/17/2021,10:00,14958.0039,3435.9866,3797.249,1607.0171,24002.8047,11687.875,4576.1187,2090.6021,66155.6571,A6,N,N
02/17/2021,10:00,14435,3135,3527,1842,22030,12156,4348,2191,63664,E,Y,N
02/17/2021,10:00,14643,2775,3400,1538,21906,11203,4205,2183,61853,E1,N,N
02/17/2021,10:00,10946,2719,3540,1594,23687,11079,4191,2193,59949,E2,N,N
02/17/2021,10:00,14912,2682,3595,1597,23356,11453,4408,2383,64386,E3,N,N
02/17/2021,10:00,13627.7949,2867.1968,3574.45,1650.7352,23030.8594,11533.4736,4226.4482,2226.3003,62737.2584,M,N,N
02/17/2021,11:00,13662.4316,3063.688,3839.6648,1601.3547,24051.5742,11571.7207,3656.241,2073.7693,63520.4443,A3,N,N
02/17/2021,11:00,14946.0313,3407.4268,3708.9685,1609.493,23942.9258,11580.9961,4512.9736,2077.5276,65786.3427,A6,N,N
02/17/2021,11:00,13991,3067,3510,1769,21542,11893,4192,2096,62060,E,Y,N
02/17/2021,11:00,14538,2740,3356,1548,21630,10693,4226,2126,60857,E1,N,N
02/17/2021,11:00,10596,2646,3538,1638,23583,10932,4340,2122,59395,E2,N,N
02/17/2021,11:00,14950,2700,3503,1608,23434,11055,4335,2298,63883,E3,N,N
02/17/2021,11:00,13409.3037,2828.7109,3537.208,1647.4193,22849.9473,11253.0898,4202.0303,2153.9712,61881.6805,M,N,N
02/17/2021,12:00,13573.9268,3040.4543,3832.0745,1592.8696,23930.7988,11383.3994,3531.8967,2038.1372,62923.5573,A3,N,N
02/17/2021,12:00,14946.0381,3425.7607,3690.7542,1584.4272,23817.5176,11325.0713,4390.9189,2014.7563,65195.2443,A6,N,N
02/17/2021,12:00,13768,3057,3480,1695,21179,11493,3940,2008,60620,E,Y,N
02/17/2021,12:00,14220,2673,3318,1545,21488,10194,4137,1999,59574,E1,N,N
02/17/2021,12:00,10241,2637,3542,1615,23797,10998,4118,2045,58993,E2,N,N
02/17/2021,12:00,14772,2676,3562,1552,23251,10641,4215,2183,62852,E3,N,N
02/17/2021,12:00,13169.4902,2806.6816,3539.7593,1607.7336,22734.0996,10980.1748,4026.8621,2063.6421,60928.4433,M,N,N
02/17/2021,13:00,13345.9766,3031.1855,3811.8354,1563.7281,23819.7383,11116.0771,3398.3452,1982.4691,62069.3553,A3,N,N
02/17/2021,13:00,14694.4854,3399.6438,3678.5728,1535.9376,23662.1895,11120.6807,4259.2749,1967.8605,64318.6452,A6,N,N
02/17/2021,13:00,13810,3086,3448,1657,20873,11417,3566,1938,59795,E,Y,N
02/17/2021,13:00,14015,2633,3220,1478,21015,9722,4029,2043,58155,E1,N,N
02/17/2021,13:00,10714,2525,3561,1493,24355,9162,3932,1921,57663,E2,N,N
02/17/2021,13:00,14468,2592,3556,1487,23311,10401,4027,2078,61920,E3,N,N
02/17/2021,13:00,13168.1221,2758.7732,3520.2295,1539.4661,22739.0918,10349.7598,3809.6682,1987.4336,59872.5443,M,N,N
02/17/2021,14:00,13265.4219,2997.2673,3809.9331,1545.3728,23292.4551,10813.6104,3318.8149,1944.0455,60986.921,A3,N,N
02/17/2021,14:00,14580.6563,3355.1208,3676.4712,1520.8396,23121.9551,10774.3359,4091.2043,1906.9681,63027.5513,A6,N,N
02/17/2021,14:00,13794,3074,3449,1609,20446,11038,3369,1884,58663,E,Y,N
02/17/2021,14:00,13625,2581,3136,1449,20190,9466,3891,1917,56255,E1,N,N
02/17/2021,14:00,11581,2613,3568,1491,21331,9798,3618,1828,55828,E2,N,N
02/17/2021,14:00,14104,2617,2962,1497,23818,10083,3905,2047,61033,E3,N,N
02/17/2021,14:00,13231.0527,2773.2834,3362.9917,1523.5466,21834.0566,10264.7012,3624.2268,1922.3806,58536.2396,M,N,N
02/17/2021,15:00,13183.3877,2978.9128,3808.2122,1519.536,22966.7871,10422.0625,3223.4648,1896.2484,59998.6115,A3,N,N
02/17/2021,15:00,14364.3818,3316.9038,3678.0557,1494.9148,22799.4355,10505.0381,3958.1694,1855.0559,61971.955,A6,N,N
02/17/2021,15:00,13562,3077,3403,1592,20053,10745,3319,1846,57597,E,Y,N
02/17/2021,15:00,13366,2614,3094,1518,20296,9169,3808,1934,55799,E1,N,N
02/17/2021,15:00,11818,2432,3519,1462,20030,9500,3464,1892,54117,E2,N,N
02/17/2021,15:00,14455,2658,3559,1520,23602,10487,3719,2031,62031,E3,N,N
02/17/2021,15:00,13277.4238,2740.8643,3483.0264,1523.192,21329.0977,10131.8828,3504.4331,1921.031,57910.9511,M,N,N
02/17/2021,16:00,13156.3945,2933.0325,3810.8926,1501.5946,22771.5859,11079.1006,3143.3826,1887.0013,60282.9846,A3,N,N
02/17/2021,16:00,14233.8535,3292.3591,3674.0322,1464.7537,22644.7168,10364.3203,3809.9246,1849.1608,61333.121,A6,N,N
02/17/2021,16:00,13434,3109,3439,1556,19956,10518,3320,1848,57180,E,Y,N
02/17/2021,16:00,13449,2586,3189,1431,20914,9147,3678,1948,56342,E1,N,N
02/17/2021,16:00,12037,2389,3509,1397,19714,9409,3344,1748,53547,E2,N,N
02/17/2021,16:00,13973,2633,3509,1479,22707,10136,3651,2070,60158,E3,N,N
02/17/2021,16:00,13186.6738,2722.6289,3489.2366,1474.5743,21054.9492,10044.0127,3431.4229,1895.8752,57299.3736,M,N,N
02/17/2021,17:00,13180.2314,2926.0317,3818.9199,1487.9722,22742.1016,10974.9902,3108.9355,1935.2319,60174.4144,A3,N,N
02/17/2021,17:00,14166.292,3281.3,3680.5796,1459.7592,22726.2754,10314.9912,3772.1453,1881.901,61283.2437,A6,N,N
02/17/2021,17:00,13523,3043,3392,1519,20073,10635,3400,1904,57489,E,Y,N
02/17/2021,17:00,13417,2613,3211,1435,20792,9197,3704,1927,56296,E1,N,N
02/17/2021,17:00,12326,2330,3591,1386,22016,9456,3271,1931,56307,E2,N,N
02/17/2021,17:00,14184,2616,3542,1452,23452,10126,3633,2028,61033,E3,N,N
02/17/2021,17:00,13332.9043,2689.6289,3509.99,1454.6216,21827.0117,10075.749,3427.6169,1948.5291,58266.0515,M,N,N
02/17/2021,18:00,13300.6982,2963.4348,3817.1558,1483.4846,23118.5469,11224.9805,3124.2058,1995.1554,61027.662,A3,N,N
02/17/2021,18:00,14283.1963,3323.0042,3699.9236,1476.2299,23196.4258,10410.0879,3770.2302,1919.2871,62078.385,A6,N,N
02/17/2021,18:00,13829,3059,3433,1473,20360,10825,3590,2003,58572,E,Y,N
02/17/2021,18:00,13736,2624,3264,1446,21539,9620,3837,1983,58049,E1,N,N
02/17/2021,18:00,12536,2455,3716,1476,21453,9227,3405,2032,56300,E2,N,N
02/17/2021,18:00,14325,2615,3661,1465,22980,10972,3661,2097,61776,E3,N,N
02/17/2021,18:00,13552.0879,2730.6792,3587.6445,1469.6855,21780.4434,10361.623,3534.1509,2030.2694,59046.5838,M,N,N
02/17/2021,19:00,13984.3057,3039.5444,3866.1965,1522.8701,23782.7598,11695.6895,3205.1985,2098.0955,63194.66,A3,N,N
02/17/2021,19:00,14615.0098,3402.3757,3751.9822,1526.9346,23902.6758,10881.1592,3871.6609,1972.167,63923.9652,A6,N,N
02/17/2021,19:00,14217,3069,3545,1476,21005,10925,3801,2117,60155,E,Y,N
02/17/2021,19:00,13941,2642,3304,1504,21543,10128,3858,2170,59090,E1,N,N
02/17/2021,19:00,12632,2632,3721,1466,22898,10651,3791,2118,59909,E2,N,N
02/17/2021,19:00,14727,2637,3677,1526,23403,10986,3921,2227,63104,E3,N,N
02/17/2021,19:00,13884.6631,2794.6931,3632.0244,1495.3588,22492.2188,10868.4609,3761.1499,2149.012,61077.581,M,N,N
02/17/2021,20:00,14097,3049.4558,3907.8137,1518.1324,23886.8086,11891.7871,3342.8328,2204.8865,63898.7169,A3,N,N
02/17/2021,20:00,14597.0557,3364.7542,3782.0308,1535.295,24002.1934,11126.6475,4011.0237,2057.1345,64476.1348,A6,N,N
02/17/2021,20:00,14575,3039,3658,1512,21056,11138,4317,2197,61492,E,Y,N
02/17/2021,20:00,14100,2677,3352,1506,22135,10461,4111,2219,60561,E1,N,N
02/17/2021,20:00,12349,2682,3715,1516,23498,11070,4141,2283,61254,E2,N,N
02/17/2021,20:00,14903,2610,3805,1539,23493,11203,3992,2320,63865,E3,N,N
02/17/2021,20:00,13981.375,2798.5571,3701.9766,1519.7666,22764.4766,11146.8486,4044.229,2252.9858,62210.2153,M,N,N
02/17/2021,21:00,14008.1084,3012.52,3882.2241,1491.1597,23507.3027,10858.0781,3440.6851,2246.74,62446.8181,A3,N,N
02/17/2021,21:00,14448.2246,3322.6726,3745.1526,1517.5389,23664.375,11128.9912,4108.334,2093.4612,64028.7501,A6,N,N
02/17/2021,21:00,14535,2994,3653,1539,20917,11559,4514,2228,61939,E,Y,N
02/17/2021,21:00,14223,2650,3388,1468,21721,10592,4186,2247,60475,E1,N,N
02/17/2021,21:00,12324,2626,3669,1516,23401,11048,4455,2320,61359,E2,N,N
02/17/2021,21:00,14772,2570,3545,1503,23119,10990,4261,2378,63138,E3,N,N
02/17/2021,21:00,13936.6387,2755.3149,3625.5281,1509.395,22512.7891,11080.5098,4260.8359,2293.2175,61974.229,M,N,N
02/17/2021,22:00,13762.8477,2890.0034,3857.106,1433.4175,22824.5,10550.9385,3482.6653,2242.2263,61043.7047,A3,N,N
02/17/2021,22:00,14173.3857,3219.1294,3706.9321,1473.6987,22961.5527,10929.1465,4158.0635,2080.8054,62702.714,A6,N,N
02/17/2021,22:00,14270,2937,3624,1482,20415,11446,4529,2206,60909,E,Y,N
02/17/2021,22:00,14030,2539,3419,1418,21282,10545,4402,2269,59904,E1,N,N
02/17/2021,22:00,11697,2562,3687,1470,22515,10604,4297,2220,59052,E2,N,N
02/17/2021,22:00,14388,2419,3673,1465,22712,10693,4301,2274,61925,E3,N,N
02/17/2021,22:00,13562.8555,2658.1255,3655.5132,1460.6772,21923.8125,10822.7422,4267.333,2238.9033,60589.9624,M,N,N
02/17/2021,23:00,13338.4658,2727.1858,3802.814,1370.0736,21605.4102,10122.9668,3534.47,2209.946,58711.3322,A3,N,N
02/17/2021,23:00,13570.6836,3047.3213,3644.2803,1408.1682,21807.3398,10670.002,4215.585,2035.7239,60399.1041,A6,N,N
02/17/2021,23:00,13794,2866,3450,1385,19840,11354,4410,2148,59247,E,Y,N
02/17/2021,23:00,13842,2506,3498,1397,20784,10476,4344,2194,59041,E1,N,N
02/17/2021,23:00,10706,2383,3667,1449,21612,10346,4228,2199,56590,E2,N,N
02/17/2021,23:00,14360,2301,3703,1371,21381,10357,4345,2177,59995,E3,N,N
02/17/2021,23:00,13112.5586,2541.6482,3617.6018,1397.1343,21006.9258,10589.1211,4230.5586,2181.4932,58677.0416,M,N,N
02/17/2021,24:00,12918.5039,2591.3533,3755.1086,1334.7859,20711.5605,9746.6201,3504.946,2188.7947,56751.673,A3,N,N
02/17/2021,24:00,13102.4717,2895.2844,3604.7622,1386.9338,21002.6543,10339.4131,4147.0894,2015.4084,58494.0173,A6,N,N
02/17/2021,24:00,13372,2780,3295,1325,19405,11190,4291,2065,57723,E,Y,N
02/17/2021,24:00,13655,2472,3576,1377,20286,10406,4287,2118,58177,E1,N,N
02/17/2021,24:00,10004,2333,3553,1396,20912,10101,4280,2146,54725,E2,N,N
02/17/2021,24:00,13958,2289,3711,1339,20755,10220,4286,2248,58806,E3,N,N
02/17/2021,24:00,12655.1875,2483.4192,3556.1387,1353.9733,20392.6953,10396.8281,4188.2432,2153.0994,57179.5847,M,N,N
02/18/2021,1:00,12629.9248,2497.4697,3814.8567,1319.7247,20013.3242,9381.6631,3496.6135,2177.3438,55330.9205,A3,N,N
02/18/2021,1:00,12687.0342,2861.5256,3722.7561,1365.174,20315.6914,10108.917,4080.3242,2067.8506,57209.2731,A6,N,N
02/18/2021,1:00,13359,2666,3066,1397,19372,11062,4279,1974,57175,E,Y,N
02/18/2021,1:00,12978,2399,3634,1323,19338,10063,4185,2013,55933,E1,N,N
02/18/2021,1:00,9456,2333,3497,1372,20666,10004,4500,2107,53935,E2,N,N
02/18/2021,1:00,13819,2273,3644,1312,20392,10036,4294,2236,58006,E3,N,N
02/18/2021,1:00,12359.4902,2430.0586,3482.8569,1350.5906,20026.416,10206.083,4228.4517,2103.043,56186.99,M,N,N
02/18/2021,2:00,12528.4893,2478.6824,3788.9719,1326.5978,19804.8633,9332.4521,3539.1624,2190.803,54990.0222,A3,N,N
02/18/2021,2:00,12534.1133,2833.4839,3693.3662,1360.9841,20140.6777,10208.7842,4066.5554,2092.3579,56930.3227,A6,N,N
02/18/2021,2:00,13256,2675,2951,1422,19471,11100,4403,1926,57204,E,Y,N
02/18/2021,2:00,11924,2374,3566,1261,18817,9742,4220,1952,53856,E1,N,N
02/18/2021,2:00,9360,2403,3487,1380,20697,10001,4662,2187,54177,E2,N,N
02/18/2021,2:00,13825,2278,3538,1312,20346,9793,4100,2231,57423,E3,N,N
02/18/2021,2:00,12166.8105,2445.5854,3413.3716,1351.9497,19956.2324,10107.8066,4261.1455,2103.8503,55806.752,M,N,N
02/18/2021,3:00,12613.666,2475.5457,3772.0156,1336.6901,19820.3398,9384.6846,3616.5925,2222.2998,55241.8341,A3,N,N
02/18/2021,3:00,12494.4814,2833.4683,3681.9026,1368.0306,20110.3516,10209.5078,4087.6934,2122.4067,56907.8424,A6,N,N
02/18/2021,3:00,13296,2698,2843,1450,19700,11202,4504,1911,57604,E,Y,N
02/18/2021,3:00,12913,2302,3513,1287,19248,9750,4134,1952,55099,E1,N,N
02/18/2021,3:00,9325,2338,3569,1395,20972,9985,4865,2055,54504,E2,N,N
02/18/2021,3:00,13764,2252,3651,1302,20391,10020,4336,2206,57922,E3,N,N
02/18/2021,3:00,12287.083,2419.1934,3426.377,1364.7112,20149.293,10193.5859,4395.0742,2064.7876,56300.1053,M,N,N
02/18/2021,4:00,12779.751,2503.3704,3764.9175,1346.6781,19887.8262,9794.5176,3755.4854,2250.1196,56082.6658,A3,N,N
02/18/2021,4:00,12549.9219,2836.1123,3695.7998,1380.017,20158.8086,10362.958,4177.9917,2128.8406,57290.4499,A6,N,N
02/18/2021,4:00,13510,2718,2846,1457,19894,11244,4547,1947,58163,E,Y,N
02/18/2021,4:00,13160,2346,3617,1335,18895,9640,4035,2029,55057,E1,N,N
02/18/2021,4:00,9238,2357,3479,1391,21406,9647,4545,2058,54121,E2,N,N
02/18/2021,4:00,13831,2300,3242,1312,20439,10145,4468,2155,57892,E3,N,N
02/18/2021,4:00,12387.2188,2449.9214,3314.4897,1375.2097,20282.6035,10188.3145,4363.8105,2074.8899,56436.458,M,N,N
02/18/2021,5:00,13228.7803,2580.6326,3778.6023,1373.9838,20477.8496,10183.2578,3968.2358,2302.0364,57893.3786,A3,N,N
02/18/2021,5:00,12903.2549,2906.241,3712.7908,1405.3242,20628,10818.3701,4341.2192,2177.6917,58892.8919,A6,N,N
02/18/2021,5:00,13916,2759,2861,1511,20331,11357,4610,2002,59347,E,Y,N
02/18/2021,5:00,12991,2401,3583,1420,19211,10845,4284,1909,56644,E1,N,N
02/18/2021,5:00,9591,2412,3556,1408,22325,10448,4778,2103,56621,E2,N,N
02/18/2021,5:00,14242,2379,3566,1330,21133,10481,4614,2268,60013,E3,N,N
02/18/2021,5:00,12714.7227,2510.2041,3415.9502,1411.498,20908.3555,10700.0322,4532.0293,2119.6294,58312.4214,M,N,N
02/18/2021,6:00,14013.2373,2725.4646,3811.2065,1438.6765,21620.8652,10611.7383,4340.3389,2427.2542,60988.7815,A3,N,N
02/18/2021,6:00,13565.9541,3061.0173,3744.1687,1476.6372,21744.2969,11377.3662,4663.0933,2273.0898,61905.6235,A6,N,N
02/18/2021,6:00,14832,2866,2845,1586,21248,11843,4680,2105,62005,E,Y,N
02/18/2021,6:00,13680,2558,3626,1394,19940,10413,4467,2081,58159,E1,N,N
02/18/2021,6:00,10607,2536,3572,1476,22933,10833,4945,2159,59061,E2,N,N
02/18/2021,6:00,15095,2476,3491,1417,22011,11117,4822,2257,62686,E3,N,N
02/18/2021,6:00,13595.1543,2629.9331,3406.6509,1473.8346,21743.1094,11076.3418,4712.6675,2193.7817,60831.4733,M,N,N
02/18/2021,7:00,15164.0645,2944.8352,3864.874,1530.1707,23115.9805,11512.9541,4794.6387,2602.438,65529.9557,A3,N,N
02/18/2021,7:00,14535.5615,3292.531,3797.7952,1561.23,23248.6719,12290.0801,5061.4243,2415.5613,66202.8553,A6,N,N
02/18/2021,7:00,15901,2991,2820,1722,22395,12350,4902,2255,65336,E,Y,N
02/18/2021,7:00,15031,2699,3532,1483,21123,11736,4752,2084,62440,E1,N,N
02/18/2021,7:00,11904,2669,3658,1579,24149,11480,5509,2479,63427,E2,N,N
02/18/2021,7:00,15547,2684,3652,1519,23425,11889,5188,2360,66264,E3,N,N
02/18/2021,7:00,14612.3828,2791.4795,3457.1094,1581.6464,23022.123,11835.8691,5093.0801,2359.3047,64752.995,M,N,N
02/18/2021,8:00,15737.5352,3042.1785,3891.9417,1571.3616,24183.4824,12093.6504,5131.9536,2684.7026,68336.806,A3,N,N
02/18/2021,8:00,15093.4424,3365.5271,3828.8511,1602.1174,24257.3594,12839.9443,5326.4766,2492.1646,68805.8829,A6,N,N
02/18/2021,8:00,16114,3030,2846,1672,22804,12590,5016,2309,66381,E,Y,N
02/18/2021,8:00,15079,2756,3601,1524,22422,11830,4953,2133,64298,E1,N,N
02/18/2021,8:00,12428,2767,3661,1602,24877,11809,5662,2319,65125,E2,N,N
02/18/2021,8:00,16174,2730,3502,1522,23861,12247,5374,2430,67840,E3,N,N
02/18/2021,8:00,15031.0664,2856.5225,3438.8677,1585.9202,23711.1855,12151.9561,5273.6191,2366.7129,66415.8504,M,N,N
02/18/2021,9:00,15876.4424,3057.3787,3868.6721,1578.0601,24422.9492,12211.4219,5250.9175,2630.3279,68896.1698,A3,N,N
02/18/2021,9:00,15312.2158,3362.1831,3817.1626,1603.6853,24435.9023,12876.2383,5465.2979,2451.3203,69324.0056,A6,N,N
02/18/2021,9:00,16128,3047,2921,1644,22456,12461,5008,2243,65908,E,Y,N
02/18/2021,9:00,15253,2762,3465,1505,22748,12277,4858,2233,65101,E1,N,N
02/18/2021,9:00,12167,2774,3590,1616,23964,11964,5454,2412,63941,E2,N,N
02/18/2021,9:00,16166,2744,3553,1548,23554,12249,5300,2377,67491,E3,N,N
02/18/2021,9:00,15006.4297,2868.6724,3432.709,1587.3826,23389.8691,12229.5527,5204.1147,2365.916,66084.6462,M,N,N
02/18/2021,10:00,16053.751,3038.9834,3838.9214,1586.8834,24385.998,12094.291,5249.708,2544.6841,68793.2203,A3,N,N
02/18/2021,10:00,15548.0586,3310.1711,3783.9697,1598.1179,24410.6914,12815.7803,5517.2349,2429.9968,69414.0207,A6,N,N
02/18/2021,10:00,15961,3039,3001,1762,22077,11923,4967,2086,64816,E,Y,N
02/18/2021,10:00,15183,2773,3541,1507,22169,11453,4957,2222,63805,E1,N,N
02/18/2021,10:00,12412,2733,3576,1574,23475,11584,5267,2210,62831,E2,N,N
02/18/2021,10:00,16180,2682,3432,1550,23429,12072,5235,2308,66888,E3,N,N
02/18/2021,10:00,15042.8438,2839.998,3424.7402,1608.2354,23064.625,11838.1611,5143.0884,2246.8354,65208.5273,M,N,N
02/18/2021,11:00,15889.0234,3008.092,3819.884,1576.6071,24230.293,11926.9102,5159.1382,2462.0884,68072.0363,A3,N,N
02/18/2021,11:00,15611.4736,3287.386,3698.9558,1586.1959,24234.6738,12608.8398,5494.5195,2395.0178,68917.0622,A6,N,N
02/18/2021,11:00,15636,2958,3096,1658,21510,11531,4826,1998,63213,E,Y,N
02/18/2021,11:00,15458,2733,3526,1504,21737,11160,4962,2203,63283,E1,N,N
02/18/2021,11:00,11975,2645,3502,1604,23167,11225,5248,2176,61542,E2,N,N
