date,kind,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2017-01-21,relh,83.47,93.49,91.77,93.89,90.16,91.42,91.52,89.09,88.51,86.92,84.11,82.49,83.76,80.05,79.38,74.75,84.03,82.97,81.84,83.98,81.61,86.88,87.51,88.38
2017-01-21,sped,4.74,3.35,2.49,2.42,1.95,1.68,2.52,3.19,3.86,2.88,3.94,2.82,3.53,2.88,2.91,6.0,3.23,4.6,3.55,3.81,3.96,2.3,1.37,1.04
2017-01-21,tmpc,0.53,1.53,0.4,1.45,0.71,-0.05,0.77,-0.32,1.56,3.06,2.98,3.36,4.21,5.56,5.07,7.78,4.26,4.6,4.85,4.85,5.02,4.28,2.59,2.35
2017-01-22,dwpc,0.55,0.45,0.28,0.28,1.64,0.69,1.13,0.79,0.62,1.68,3.66,3.23,2.9,2.5,4.27,1.64,-0.02,2.0,1.46,1.76,-0.25,-1.39,-0.53,-0.32
2017-01-22,relh,91.66,91.68,90.5,91.12,94.14,92.93,91.28,90.82,91.83,88.9,87.84,84.22,82.04,86.28,92.09,88.94,81.98,89.29,87.02,88.18,77.47,79.22,80.69,79.3
2017-01-22,sped,0.0,0.66,1.09,2.49,0.86,1.41,0.77,1.04,0.18,1.57,5.62,8.56,12.84,12.36,13.97,13.44,15.3,16.74,15.14,14.02,13.44,11.91,11.32,13.68
2017-01-22,tmpc,1.76,1.67,1.67,1.58,2.5,1.7,2.41,2.14,1.81,3.34,5.53,5.69,5.74,4.61,5.48,3.36,2.81,3.7,3.5,3.57,3.36,1.83,2.5,2.93
2017-01-23,dwpc,-0.43,-0.56,-1.63,-1.47,-2.0,-2.22,-1.36,-5.35,-7.78,-3.61,-3.34,-1.85,-4.26,-2.19,-2.41,-2.02,-3.34,-3.83,-3.58,-3.28,-1.65,-0.1,-1.98,-3.34
2017-01-23,relh,80.59,82.04,76.77,76.16,78.96,81.09,84.74,71.96,63.31,77.42,77.83,79.83,70.01,76.55,74.5,80.66,76.04,72.92,75.98,77.97,81.93,88.98,82.39,77.1
2017-01-23,sped,14.27,15.68,15.52,18.86,15.33,14.95,16.48,13.29,13.8,15.56,15.57,13.23,12.19,12.83,15.46,13.96,11.5,13.68,11.12,11.5,15.22,20.36,16.33,13.34
2017-01-23,tmpc,2.59,2.22,2.02,2.3,1.28,0.74,0.97,-0.93,-1.72,0.0,0.25,1.46,0.79,1.65,1.72,1.11,0.53,0.53,0.28,0.28,1.28,1.67,0.93,0.53
2017-01-24,dwpc,-1.35,-1.11,0.21,-1.82,-2.12,-4.75,-3.28,-1.79,-1.95,-2.15,1.67,1.17,3.39,1.0,1.21,-1.09,1.52,-0.28,-0.18,0.0,-0.3,-0.53,-0.18,0.3
2017-01-24,relh,80.69,82.42,88.71,84.74,85.37,81.89,84.15,85.84,81.8,80.09,89.37,86.26,92.35,86.13,87.69,80.64,93.13,85.7,87.54,90.41,88.54,88.04,88.82,92.36
2017-01-24,sped,12.76,17.76,20.84,17.48,22.88,26.19,25.42,27.5,25.53,21.41,16.46,17.13,24.48,23.19,21.33,15.87,20.7,16.44,15.13,11.31,10.7,9.68,9.56,7.91
2017-01-24,tmpc,1.89,1.82,1.96,0.53,0.06,-2.07,-0.95,0.34,0.83,0.94,3.33,3.36,4.64,3.2,3.18,2.04,2.61,1.94,1.77,1.42,1.42,1.24,1.48,1.42
2017-01-25,dwpc,0.56,2.22,2.22,1.72,1.72,-0.56,-1.26,-1.72,-3.61,-4.31,-3.61,-3.92,-4.28,-4.46,-3.89,-3.92,-3.36,-3.06,-3.06,-2.75,-2.5,-1.94,-2.25,-1.94
2017-01-25,relh,92.18,92.78,92.78,89.53,89.53,87.26,83.19,72.24,76.84,74.96,72.81,68.46,70.87,68.19,63.89,62.17,68.76,73.24,74.4,75.92,79.04,82.38,81.98,82.11
2017-01-25,sped,8.46,11.15,11.83,14.26,13.8,10.27,11.92,14.18,12.71,10.08,8.74,12.12,12.18,11.38,11.5,12.19,10.4,8.4,6.16,5.33,4.38,5.48,4.6,2.63
2017-01-25,tmpc,1.69,3.28,3.28,3.28,3.28,1.34,1.28,2.78,0.0,-0.39,0.84,1.34,0.52,0.93,2.5,2.8,1.95,1.34,1.08,1.08,0.78,0.78,0.53,0.78
